id,owner_id,group_name,title,description,duration,date,views,comments,player,can_like,can_repost,can_dislike,is_pinned,album_video_percent
456239904,-203677279,Импроком,Шоу Истории | Опасная,"Друзья, представляем вам новый выпуск Шоу Истории. 
Это длинная форма импровизации. Здесь нет никаких сценариев и заготовок. Антон Шастун, Дмитрий Позов, Арсений Попов и Сергей Матвиенко придумывают сюжет и героев прямо на сцене. А в основу каждой истории ложится только короткий рассказ случайного зрителя из зала. 

Желаем приятного просмотра!

Наши соц.сети:
ВК: https://vk.com/improcom

Участники:
Арсений Попов: https://vk.com/arseniyspopov
Дмитрий Позов: https://vk.com/pozov85 
Сергей Матвиенко: https://vk.com/id276560
Антон Шастун: https://vk.com/shastoon

* По вопросам рекламы: improcom@didenok.com *",2198,1682423713,1058168,53,https://vk.com/video_ext.php?oid=-203677279&id=456239904&hash=aa1c68d05885d7b4&__ref=vk.api&api_hash=174113209782097a687116b7938a_GMZDANZRGM2TCOA,1,1,1,False,43.78
456239898,-203677279,Импроком,"Шоу Истории | Белочка, смеситель, шампунь, сосна. Анонс",,62,1682074032,369643,3,https://vk.com/video_ext.php?oid=-203677279&id=456239898&hash=104930d550abc158&__ref=vk.api&api_hash=174113209745ec65854a2c45a808_GMZDANZRGM2TCOA,1,1,1,False,43.78
456239896,-203677279,Импроком,"Шоу Истории | Белочка, смеситель, шампунь, сосна","Друзья, представляем вам новый выпуск Шоу Истории. 
Это длинная форма импровизации. Здесь нет никаких сценариев и заготовок. Антон Шастун, Дмитрий Позов, Арсений Попов и Сергей Матвиенко придумывают сюжет и героев прямо на сцене. А в основу каждой истории ложится только короткий рассказ случайного зрителя из зала. 

Желаем приятного просмотра!

Наши соц.сети:
ВК: https://vk.com/improcom

Участники:
Арсений Попов: https://vk.com/arseniyspopov
Дмитрий Позов: https://vk.com/pozov85 
Сергей Матвиенко: https://vk.com/id276560
Антон Шастун: https://vk.com/shastoon

* По вопросам рекламы: improcom@didenok.com *",3453,1681999450,1332338,109,https://vk.com/video_ext.php?oid=-203677279&id=456239896&hash=6c692bc42c2bfcc3&__ref=vk.api&api_hash=1741132097af7341409244b2c526_GMZDANZRGM2TCOA,1,1,1,False,43.78
456239879,-203677279,Импроком,Шоу Истории | Обещание. Анонс,,46,1681470564,129672,8,https://vk.com/video_ext.php?oid=-203677279&id=456239879&hash=c5bcc26b7d2f1d0b&__ref=vk.api&api_hash=1741132097e0153cdc2aa4e7563c_GMZDANZRGM2TCOA,1,1,1,False,43.78
456239878,-203677279,Импроком,Шоу Истории | Обещание,"Друзья, представляем вам новый выпуск Шоу Истории. 
Это длинная форма импровизации. Здесь нет никаких сценариев и заготовок. Антон Шастун, Дмитрий Позов, Арсений Попов и Сергей Матвиенко придумывают сюжет и героев прямо на сцене. А в основу каждой истории ложится только короткий рассказ случайного зрителя из зала. 

Желаем приятного просмотра!

Наши соц.сети:
ВК: https://vk.com/improcom

Участники:
Арсений Попов: https://vk.com/arseniyspopov
Дмитрий Позов: https://vk.com/pozov85 
Сергей Матвиенко: https://vk.com/id276560
Антон Шастун: https://vk.com/shastoon

* По вопросам рекламы: improcom@didenok.com *",2445,1681403546,1414251,32,https://vk.com/video_ext.php?oid=-203677279&id=456239878&hash=bafb253b7b1385f9&__ref=vk.api&api_hash=17411320975dceedb8e1a4156187_GMZDANZRGM2TCOA,1,1,1,False,43.78
456239876,-203677279,Импроком,Громкий вопрос с Надей Сысоевой. Анонс,,94,1681392999,355716,4,https://vk.com/video_ext.php?oid=-203677279&id=456239876&hash=bac3d4cd3a65c22e&__ref=vk.api&api_hash=17411320976225ec55f03c59d6d0_GMZDANZRGM2TCOA,1,1,1,False,43.78
456239875,-203677279,Импроком,Громкий вопрос с Надей Сысоевой,"Всем привет! Представляем новый выпуск шоу «Громкий Вопрос», в котором актёры шоу «Импровизация» и приглашенный гость должны дать одинаковые ответы на вопросы. Во время игры участники могут совещаться, обсуждать вопрос и даже сам ответ, но есть одно маленькое НО: они совершенно не слышат друг друга:)

Сегодня у нас в гостях Надежда Сысоева!
Смотри, сможет ли Надя вместе с Антоном Шастуном, Дмитрием Позовым, Арсением Поповым и Сергеем Матвиенко ответить на вопросы правильно?

Наш сайт: https://improcom.ru/

Наши соц.сети:
VK - https://vk.com/improcom

Надя Сысоева: 
VK - https://vk.com/comedynadenka 

Участники:
Арсений Попов: https://vk.com/arseniyspopov
Дмитрий Позов: https://vk.com/pozov85 
Сергей Матвиенко: https://vk.com/id276560
Антон Шастун: https://vk.com/shastoon

* По вопросам рекламы: improcom@didenok.com *",2531,1681388057,2128417,141,https://vk.com/video_ext.php?oid=-203677279&id=456239875&hash=e4b1b7ba48a03c0f&__ref=vk.api&api_hash=174113209709521834462f246ffd_GMZDANZRGM2TCOA,1,1,1,False,43.78
456239865,-203677279,Импроком,Шоу Истории | Давай поженимся!. Анонс,,68,1680864623,377279,3,https://vk.com/video_ext.php?oid=-203677279&id=456239865&hash=46305726a589c9fc&__ref=vk.api&api_hash=174113209769e3743c127c643f6e_GMZDANZRGM2TCOA,1,1,1,False,43.78
456239864,-203677279,Импроком,Шоу Истории | Давай поженимся!,"Друзья, представляем вам новый выпуск Шоу Истории. 
Это длинная форма импровизации. Здесь нет никаких сценариев и заготовок. Антон Шастун, Дмитрий Позов, Арсений Попов и Сергей Матвиенко придумывают сюжет и героев прямо на сцене. А в основу каждой истории ложится только короткий рассказ случайного зрителя из зала. 

Желаем приятного просмотра!

Наши соц.сети:
ВК: https://vk.com/improcom

Участники:
Арсений Попов: https://vk.com/arseniyspopov
Дмитрий Позов: https://vk.com/pozov85 
Сергей Матвиенко: https://vk.com/id276560
Антон Шастун: https://vk.com/shastoon

* По вопросам рекламы: improcom@didenok.com *",2677,1680702495,1424336,78,https://vk.com/video_ext.php?oid=-203677279&id=456239864&hash=8b46b20e9ade373a&__ref=vk.api&api_hash=174113209777a7e9e3d6e62c1c8a_GMZDANZRGM2TCOA,1,1,1,False,43.78
456239859,-203677279,Импроком,Шоу Истории. Паранормальное. Анонс,,60,1680266651,148481,3,https://vk.com/video_ext.php?oid=-203677279&id=456239859&hash=6eeababbe8d6e48f&__ref=vk.api&api_hash=1741132097a1473661b4d35cb961_GMZDANZRGM2TCOA,1,1,1,False,43.78
456239857,-203677279,Импроком,Громкий вопрос с Вячеславом Чепурченко. Анонс,,75,1680177596,346872,3,https://vk.com/video_ext.php?oid=-203677279&id=456239857&hash=722b74fe14210006&__ref=vk.api&api_hash=1741132097f9da1bca7ef12f0ecf_GMZDANZRGM2TCOA,1,1,1,False,43.78
456239856,-203677279,Импроком,Громкий вопрос с Вячеславом Чепурченко,"Всем привет! Представляем новый выпуск шоу «Громкий Вопрос», в котором актёры шоу «Импровизация» и приглашенный гость должны дать одинаковые ответы на вопросы. Во время игры участники могут совещаться, обсуждать вопрос и даже сам ответ, но есть одно маленькое НО: они совершенно не слышат друг друга:)

Сегодня у нас в гостях Вячеслав Чепурченко!
Смотри, сможет ли Слава вместе с Антоном Шастуном, Дмитрием Позовым, Арсением Поповым и Сергеем Матвиенко ответить на вопросы правильно?

Наши соц.сети:
VK - https://vk.com/improcom

Участники:
Арсений Попов: https://vk.com/arseniyspopov
Дмитрий Позов: https://vk.com/pozov85 
Сергей Матвиенко: https://vk.com/id276560
Антон Шастун: https://vk.com/shastoon

* По вопросам рекламы: improcom@didenok.com *",3291,1680100977,2284610,168,https://vk.com/video_ext.php?oid=-203677279&id=456239856&hash=2d4486fb3e4e2e7d&__ref=vk.api&api_hash=17411320971f2901aed8fe713be3_GMZDANZRGM2TCOA,1,1,1,False,43.78
456239854,-203677279,Импроком,Шоу Истории | Мотоистория. Анонс,,63,1679660295,20850,2,https://vk.com/video_ext.php?oid=-203677279&id=456239854&hash=9f138e3000915c7b&__ref=vk.api&api_hash=1741132097219bed95bffa17bdc8_GMZDANZRGM2TCOA,1,1,1,False,43.78
456239853,-203677279,Импроком,Шоу Истории | Мотоистория,"Друзья, представляем вам новый выпуск Шоу Истории. 
Это длинная форма импровизации. Здесь нет никаких сценариев и заготовок. Антон Шастун, Дмитрий Позов, Арсений Попов и Сергей Матвиенко придумывают сюжет и героев прямо на сцене. А в основу каждой истории ложится только короткий рассказ случайного зрителя из зала. 

Желаем приятного просмотра!

Наши соц.сети:
ВК: https://vk.com/improcom

Участники:
Арсений Попов: https://vk.com/arseniyspopov
Дмитрий Позов: https://vk.com/pozov85 
Сергей Матвиенко: https://vk.com/id276560
Антон Шастун: https://vk.com/shastoon

* По вопросам рекламы: improcom@didenok.com *",3132,1679656725,1324330,95,https://vk.com/video_ext.php?oid=-203677279&id=456239853&hash=f3ac80c711b76320&__ref=vk.api&api_hash=174113209714ce3d07910c883236_GMZDANZRGM2TCOA,1,1,1,False,43.78
456239850,-203677279,Импроком,Импровизаторы. Нам 7 лет. Анонс,,71,1679401638,26878,5,https://vk.com/video_ext.php?oid=-203677279&id=456239850&hash=f68cf032cd81e698&__ref=vk.api&api_hash=17411320972f1bb493a3682d94ac_GMZDANZRGM2TCOA,1,1,1,False,43.78
456239837,-203677279,Импроком,Истории #19. Опоздание,,51,1679057223,119752,6,https://vk.com/video_ext.php?oid=-203677279&id=456239837&hash=37e38100d21ab0cc&__ref=vk.api&api_hash=1741132097db3133cbc751e3ab6f_GMZDANZRGM2TCOA,1,1,1,False,43.78
456239836,-203677279,Импроком,Импровизаторы. Нам 7 лет,"Друзья, в этом году в феврале Импровизации исполнилось 7 лет. 

Мы решили вспомнить самые яркие моменты этих лет и поделиться ими с вами.

Антон Шастун, Арсений Попов, Сергей Матвиенко и Дмитрий Позов вместе с продюсером Стасом Шеминовым расскажут истории, которые все это время оставались в личном архиве ребят. Вспомним неловкие моменты, моменты когда было страшно, смешно, а местами даже отвратительно! 

Друзья, мы хотим сказать вам спасибо, что были и остаетесь с нами все это время! 
Приятного просмотра!

Наши соц.сети:
VK - https://vk.com/improcom

Участники:
Арсений Попов: https://t.me/arsdvatri 
Дмитрий Позов: https://t.me/pozov 
Сергей Матвиенко: https://t.me/yamamatvienko 
Антон Шастун: https://t.me/shastoonchannel
Стас Шеминов: https://vk.com/sheminov

* По вопросам рекламы: shastoon@didenok.com *",8752,1679052742,1201658,189,https://vk.com/video_ext.php?oid=-203677279&id=456239836&hash=52245b08a2163932&__ref=vk.api&api_hash=1741132097907a048a3c815c41fb_GMZDANZRGM2TCOA,1,1,1,False,43.78
456239832,-203677279,Импроком,Громкий вопрос с Леонидом Слуцким. Анонс,,45,1678972419,17327,3,https://vk.com/video_ext.php?oid=-203677279&id=456239832&hash=f0df488f20fce9ea&__ref=vk.api&api_hash=1741132097d22737c564603aedb7_GMZDANZRGM2TCOA,1,1,1,False,43.78
456239831,-203677279,Импроком,Громкий вопрос с Леонидом Слуцким,"Всем привет! 
Представляем новый выпуск шоу «Громкий Вопрос», в котором актёры шоу «Импровизация» и приглашенный гость должны дать одинаковые ответы на вопросы. Во время игры участники могут совещаться, обсуждать вопрос и даже сам ответ, но есть одно маленькое НО: они совершенно не слышат друг друга:)

Сегодня у нас в гостях Леонид Слуцкий!
Смотри, сможет ли Леонид вместе с Антоном Шастуном, Дмитрием Позовым, Арсением Поповым и Сергеем Матвиенко ответить на вопросы правильно?

Наши соц.сети:
VK - https://vk.com/improcom

Участники:
Арсений Попов: https://vk.com/arseniyspopov
Дмитрий Позов: https://vk.com/pozov85 
Сергей Матвиенко: https://vk.com/id276560
Антон Шастун: https://vk.com/shastoon

* По вопросам рекламы: improcom@didenok.com *",3168,1678968015,1268445,218,https://vk.com/video_ext.php?oid=-203677279&id=456239831&hash=9129ed6f7bd33225&__ref=vk.api&api_hash=17411320971b594a4016be302e52_GMZDANZRGM2TCOA,1,1,1,False,43.78
456239827,-203677279,Импроком,Шоу Истории | Хочу тебя увидеть. Анонс,,74,1678449065,643691,2,https://vk.com/video_ext.php?oid=-203677279&id=456239827&hash=660ebc39bae68af4&__ref=vk.api&api_hash=17411320970d1fb5f9af9039ddb2_GMZDANZRGM2TCOA,1,1,1,False,43.78
456239826,-203677279,Импроком,Шоу Истории | Хочу тебя увидеть,"Друзья, представляем вам новый выпуск Шоу Истории. 
Это длинная форма импровизации. Здесь нет никаких сценариев и заготовок. Антон Шастун, Дмитрий Позов, Арсений Попов и Сергей Матвиенко придумывают сюжет и героев прямо на сцене. А в основу каждой истории ложится только короткий рассказ случайного зрителя из зала. 

Желаем приятного просмотра!

Наши соц.сети:
ВК: https://vk.com/improcom

Участники:
Арсений Попов: https://vk.com/arseniyspopov
Дмитрий Позов: https://vk.com/pozov85 
Сергей Матвиенко: https://vk.com/id276560
Антон Шастун: https://vk.com/shastoon

* По вопросам рекламы: improcom@didenok.com *",2432,1678365308,1664722,105,https://vk.com/video_ext.php?oid=-203677279&id=456239826&hash=f0c3d6d8c36e3ee2&__ref=vk.api&api_hash=17411320973b74c5936ff94345ea_GMZDANZRGM2TCOA,1,1,1,False,43.78
456239814,-203677279,Импроком,Шоу Истории | Опасная,,55,1677847083,72548,5,https://vk.com/video_ext.php?oid=-203677279&id=456239814&hash=bb256880034a842e&__ref=vk.api&api_hash=174113209764fb5ce15fd1e7055a_GMZDANZRGM2TCOA,1,1,1,False,43.78
456239811,-203677279,Импроком,Громкий вопрос с Константином Ивлевым. Анонс,,36,1677763218,885180,8,https://vk.com/video_ext.php?oid=-203677279&id=456239811&hash=63f61714985eba4c&__ref=vk.api&api_hash=17411320978d67396b9994370376_GMZDANZRGM2TCOA,1,1,1,False,43.78
456239810,-203677279,Импроком,Громкий вопрос с Константином Ивлевым,"Всем привет! 
Представляем новый выпуск шоу «Громкий Вопрос», в котором актёры шоу «Импровизация» и приглашенный гость должны дать одинаковые ответы на вопросы. Во время игры участники могут совещаться, обсуждать вопрос и даже сам ответ, но есть одно маленькое НО: они совершенно не слышат друг друга:)

Сегодня у нас в гостях Константин Ивлев!
Смотри, сможет ли Константин вместе с Антоном Шастуном, Дмитрием Позовым, Арсением Поповым и Сергеем Матвиенко ответить на вопросы правильно?

Наши соц.сети:
VK - https://vk.com/improcom

Участники:
Арсений Попов: https://vk.com/arseniyspopov
Дмитрий Позов: https://vk.com/pozov85 
Сергей Матвиенко: https://vk.com/id276560
Антон Шастун: https://vk.com/shastoon

* По вопросам рекламы: improcom@didenok.com *",2870,1677753792,2066637,149,https://vk.com/video_ext.php?oid=-203677279&id=456239810&hash=6a48d438475178d7&__ref=vk.api&api_hash=1741132097ba68fb7f3c161072fe_GMZDANZRGM2TCOA,1,1,1,False,43.78
456239807,-203677279,Импроком,Шоу Истории | Потерянный паспорт. Анонс,,41,1677153860,768507,1,https://vk.com/video_ext.php?oid=-203677279&id=456239807&hash=635e6a08088896b0&__ref=vk.api&api_hash=174113209773e3dee49e4661e895_GMZDANZRGM2TCOA,1,1,1,False,43.78
456239804,-203677279,Импроком,Шоу Истории | Потерянный паспорт,"Друзья, представляем вам новый выпуск Шоу Истории. 
Это длинная форма импровизации. Здесь нет никаких сценариев и заготовок. Антон Шастун, Дмитрий Позов, Арсений Попов и Сергей Матвиенко придумывают сюжет и героев прямо на сцене. А в основу каждой истории ложится только короткий рассказ случайного зрителя из зала. 

Желаем приятного просмотра!

Наши соц.сети:
ВК: https://vk.com/improcom

Участники:
Арсений Попов: https://vk.com/arseniyspopov
Дмитрий Позов: https://vk.com/pozov85 
Сергей Матвиенко: https://vk.com/id276560
Антон Шастун: https://vk.com/shastoon

* По вопросам рекламы: improcom@didenok.com *",2269,1676992938,1473002,102,https://vk.com/video_ext.php?oid=-203677279&id=456239804&hash=50fa9022abe3234b&__ref=vk.api&api_hash=17411320978008dc28ee6373b79c_GMZDANZRGM2TCOA,1,1,1,False,43.78
456239794,-203677279,Импроком,Шоу Истории | Жираф на память. Анонс,,63,1676634683,69561,3,https://vk.com/video_ext.php?oid=-203677279&id=456239794&hash=1dabb9ab580ad7df&__ref=vk.api&api_hash=1741132097177dc39ffff945a9d5_GMZDANZRGM2TCOA,1,1,1,False,43.78
456239792,-203677279,Импроком,Шоу Истории | Жираф на память,"Друзья, представляем вам новый выпуск Шоу Истории. 
Это длинная форма импровизации. Здесь нет никаких сценариев и заготовок. Антон Шастун, Дмитрий Позов, Арсений Попов и Сергей Матвиенко придумывают сюжет и героев прямо на сцене. А в основу каждой истории ложится только короткий рассказ случайного зрителя из зала. 
 
Желаем приятного просмотра!

Наши соц.сети:
ВК: https://vk.com/improcom

Участники:
Арсений Попов: https://vk.com/arseniyspopov
Дмитрий Позов: https://vk.com/pozov85 
Сергей Матвиенко: https://vk.com/id276560
Антон Шастун: https://vk.com/shastoon

* По вопросам рекламы: improcom@didenok.com *",2813,1676558195,1443968,67,https://vk.com/video_ext.php?oid=-203677279&id=456239792&hash=0b34b2afd3e5bf98&__ref=vk.api&api_hash=17411320973ceb1dbb1b95d16b68_GMZDANZRGM2TCOA,1,1,1,False,43.78
456239791,-203677279,Импроком,Громкий вопрос с Валерой Равдиным. Анонс,,54,1676554383,337889,1,https://vk.com/video_ext.php?oid=-203677279&id=456239791&hash=6ed284bb4f2935dd&__ref=vk.api&api_hash=17411320971b903e0b86422f1143_GMZDANZRGM2TCOA,1,1,1,False,43.78
456239790,-203677279,Импроком,Громкий вопрос с Валерой Равдиным,"Всем привет! 
Представляем новый выпуск шоу «Громкий Вопрос», в котором актёры шоу «Импровизация» и приглашенный гость должны дать одинаковые ответы на вопросы. Во время игры участники могут совещаться, обсуждать вопрос и даже сам ответ, но есть одно маленькое НО: они совершенно не слышат друг друга:)

Сегодня у нас в гостях Валерий Равдин!
Смотри, сможет ли Валера вместе с Антоном Шастуном, Дмитрием Позовым, Арсением Поповым и Сергеем Матвиенко ответить на вопросы правильно?

Наши соц.сети:
VK - https://vk.com/improcom

Валера Равдин:
VK - https://vk.com/id9682229

Участники:
Арсений Попов: https://vk.com/arseniyspopov
Дмитрий Позов: https://vk.com/pozov85 
Сергей Матвиенко: https://vk.com/id276560
Антон Шастун: https://vk.com/shastoon

* По вопросам рекламы: improcom@didenok.com *",3258,1676489687,1728470,243,https://vk.com/video_ext.php?oid=-203677279&id=456239790&hash=c0a10430e8ada3a2&__ref=vk.api&api_hash=17411320973cef20604bd53cdff4_GMZDANZRGM2TCOA,1,1,1,False,43.78
456239786,-203677279,Импроком,Шоу Истории | Странный человек. Анонс,,54,1676033076,271512,2,https://vk.com/video_ext.php?oid=-203677279&id=456239786&hash=cd1337f6278f8470&__ref=vk.api&api_hash=174113209708aacc54a5e12a44b2_GMZDANZRGM2TCOA,1,1,1,False,43.78
456239784,-203677279,Импроком,Шоу Истории | Странный человек,"Друзья, представляем вам новый выпуск Шоу Истории. 
Это длинная форма импровизации. Здесь нет никаких сценариев и заготовок. Антон Шастун, Дмитрий Позов, Арсений Попов и Сергей Матвиенко придумывают сюжет и героев прямо на сцене. А в основу каждой истории ложится только короткий рассказ случайного зрителя из зала. 
 
Желаем приятного просмотра!

Сайт: https://improcom.ru/

Наши соц.сети:
ВК: https://vk.com/improcom
TikTok:  https://vm.tiktok.com/ZSJxyH7fr/

Участники:
Арсений Попов: https://t.me/arsdvatri 
Дмитрий Позов: https://t.me/pozov 
Сергей Матвиенко: https://t.me/yamamatvienko 
Антон Шастун: https://t.me/shastoonchannel

Импровизация:
Telegram: https://t.me/Improvisation_tnt

* По вопросам рекламы: improcom@didenok.com *",3211,1675856150,1085896,111,https://vk.com/video_ext.php?oid=-203677279&id=456239784&hash=77e8c49dda5a9aa9&__ref=vk.api&api_hash=17411320978b7b4fab6b5cc5e442_GMZDANZRGM2TCOA,1,1,1,False,43.78
456239773,-203677279,Импроком,"ИМПРОВИЗАТОРЫ СМОТРЯТ ПИЛОТ, ПОСЛЕ КОТОРОГО ВСЁ ПОЛУЧИЛОСЬ. Анонс",,39,1675585159,11481,1,https://vk.com/video_ext.php?oid=-203677279&id=456239773&hash=0bd92d669c64f9b0&__ref=vk.api&api_hash=174113209762ca8b142c6961fb17_GMZDANZRGM2TCOA,1,1,1,False,43.78
456239772,-203677279,Импроком,"Импровизаторы смотрят пилот, после которого всё получилось","Друзья, ровно 7 лет назад, 5 февраля, вышел наш первый эфир и мы познакомились с вами. 
В честь этого события, продолжая нашу традицию, вместе с вами посмотрим последний пилотный выпуск шоу «Импровизация», после которого проект наконец-то попал на ТВ! 
Вспомним, с чего всё начиналось, узнаем, что актёры чувствовали в тот момент, и увидим, как они изменились. 
Будет стыдно, но весело!
Приятного просмотра!

Наш сайт: https://improcom.ru/

Наши соц.сети:
VK - https://vk.com/improcom
TikTok - https://vm.tiktok.com/ZSJxyH7fr/

Участники:
Арсений Попов: https://t.me/arsdvatri 
Дмитрий Позов: https://t.me/pozov 
Сергей Матвиенко: https://t.me/yamamatvienko 
Антон Шастун: https://t.me/shastoonchannel
Стас Шеминов: https://mobile.twitter.com/sheminov

* По вопросам рекламы: shastoon@didenok.com *",3168,1675504823,1178344,121,https://vk.com/video_ext.php?oid=-203677279&id=456239772&hash=22b7574772aa8814&__ref=vk.api&api_hash=17411320971d95898db0d1e9a16d_GMZDANZRGM2TCOA,1,1,1,False,43.78
456239769,-203677279,Импроком,Громкий вопрос с Павлом Дедищевым. Анонс,,54,1675337277,15688,0,https://vk.com/video_ext.php?oid=-203677279&id=456239769&hash=b3a059e45a4bf53a&__ref=vk.api&api_hash=1741132097300317542bf95a123b_GMZDANZRGM2TCOA,1,1,1,False,43.78
456239768,-203677279,Импроком,Громкий Вопрос с Павлом Дедищевым,"Всем привет! Представляем новый выпуск шоу «Громкий Вопрос», в котором актёры шоу «Импровизация» и приглашенный гость должны дать одинаковые ответы на вопросы. Во время игры участники могут совещаться, обсуждать вопрос и даже сам ответ,  но есть одно маленькое НО: они совершенно не слышат друг друга:)

Сегодня у нас в гостях Павел Дедищев!
Смотри, сможет ли Павел вместе с Антоном Шастуном, Дмитрием Позовым, Арсением Поповым и Сергеем Матвиенко ответить на вопросы правильно?

Наш сайт: https://improcom.ru/

Наши соц.сети:
VK - https://vk.com/improcom
TikTok - https://vm.tiktok.com/ZSJxyH7fr/

Павел Дедищев:
Telegram - https://t.me/amerikanec046
VK -https://vk.com/russkiystile

Участники:
Арсений Попов: https://t.me/arsdvatri 
Дмитрий Позов: https://t.me/pozov 
Сергей Матвиенко: https://t.me/yamamatvienko 
Антон Шастун: https://t.me/shastoonchannel

* По вопросам рекламы: improcom@didenok.com *",2585,1675256476,1387293,155,https://vk.com/video_ext.php?oid=-203677279&id=456239768&hash=a9ee8e55de45a15e&__ref=vk.api&api_hash=174113209713bbb307c10f69b770_GMZDANZRGM2TCOA,1,1,1,False,43.78
456239761,-203677279,Импроком,ГРОМКИЙ ВОПРОС с Азаматом Мусагалиевым,"Побалуй своего котика потрясным лакомством Dreamies™! Подробнее о вкусах: https://bit-ly.ru/1BPVY

Слушайте музыку ВКонтакте — здесь вы найдёте треки под любое настроение и для самых разных занятий: https://vk.cc/c2z7td

Всем привет! Представляем четвертый выпуск шоу «Громкий Вопрос», в котором актёры шоу «Импровизация», и приглашенный гость должны дать одинаковые ответы на вопросы. Во время игры участники могут совещаться, обсуждать вопрос и даже сам ответ,  но есть одно маленькое НО: они совершенно не слышат друг друга:)

Сегодня у нас в гостях Азамат Мусагалиев!
Смотри, сможет ли Азамат вместе с Антоном Шастуном, Дмитрием Позовым, Арсением Поповым и Сергеем Матвиенко ответить на вопросы правильно?

Наши соц.сети:
Сайт: https://improcom.ru/
ВК: https://vk.com/improcom

Арсений Попов: https://t.me/arsdvatri 
Дмитрий Позов: https://t.me/pozov 
Сергей Матвиенко: https://t.me/yamamatvienko 
Антон Шастун: https://t.me/shastoonchannel

* По вопросам рекламы: improcom@didenok.com *",3050,1674563261,1232191,153,https://vk.com/video_ext.php?oid=-203677279&id=456239761&hash=69d3b75a1970fbce&__ref=vk.api&api_hash=1741132097b77e3c959fc9b49030_GMZDANZRGM2TCOA,1,1,1,False,43.78
456239754,-203677279,Импроком,ГРОМКИЙ ВОПРОС с Евгенией Медведевой,"Выбирайте счастье, выбирайте Индилайт:
https://www.ozon.ru/highlight/indilayt-652618/?miniapp=supermarket

Смотрите сериал ""Надвое"" только на more.tv  
https://clck.ru/32GJWG
Места, где можно включить авиарежим в 2022: https://i.avs.io/sp19zv

Больше контента — всегда хорошо. Выбирайте наше приложение The Hole: https://thehole.page.link/question1_810

Всем привет! Представляем новый выпуск шоу «Громкий Вопрос», в котором актёры шоу «Импровизация» и приглашенный гость должны дать одинаковые ответы на вопросы. Во время игры участники могут совещаться, обсуждать вопрос и даже сам ответ,  но есть одно маленькое НО: они совершенно не слышат друг друга:)

Сегодня у нас в гостях Евгения Медведева!
Смотри, сможет ли Женя вместе с Антоном Шастуном, Дмитрием Позовым, Арсением Поповым и Сергеем Матвиенко ответить на вопросы правильно?

Наш сайт: https://improcom.ru/

Наши соц.сети:
VK - https://vk.com/improcom
TikTok - https://vm.tiktok.com/ZSJxyH7fr/

Евгения Медведева:
Telegram - https://t.me/jmedvedevaj_official 
VK - https://vk.com/j_medvedevaj

Участники:
Арсений Попов: https://t.me/arsdvatri 
Дмитрий Позов: https://t.me/pozov 
Сергей Матвиенко: https://t.me/yamamatvienko 
Антон Шастун: https://t.me/shastoonchannel

* По вопросам рекламы: improcom@didenok.com *

MB012TTZK8C8BJX
MB01YSRWOF5DESN
MB01Q3GHWCVWH3T
MB01CJI9BBBK7QD
MB0110FXXQIEE8Q
MB015GWEJVLEBAX
MB01CJI9BBBK7QD",3714,1674561251,325117,90,https://vk.com/video_ext.php?oid=-203677279&id=456239754&hash=b3fabe184d6d8c85&__ref=vk.api&api_hash=174113209703225c933497d44599_GMZDANZRGM2TCOA,1,1,1,False,43.78
456239747,-203677279,Импроком,ГРОМКИЙ ВОПРОС c Митей Фоминым,"Новогодняя распродажа на Яндекс Маркете со скидками до 70% - https://clck.ru/32xJH9

Пробуйте кофе Poetti от настоящих мастеров и выигрывайте крутые призы
https://clck.ru/336TYe

Скачай приложение Яндекс Лавка и получи скидку 40% по промокоду PRAZDNIK на первый заказ: https://ya.cc/t/QWKkCBJy3q7StJ

Умная, стильная , громкая и с крутым дисплеем. Все это - умная колонка VK Капсула Мини с Марусей. Отличный подарок на Новый Год! Купить ссылке:  https://marusia.vk.com/s/improcom_neo

Невозможно не любить The Hole, даже когда ты уже там. Смотрите премьеры и эксклюзивные выпуски с нами: https://tiny.one/26an73ww

Всем привет! Представляем новый выпуск шоу «Громкий Вопрос», в котором актёры шоу «Импровизация» и приглашенный гость должны дать одинаковые ответы на вопросы. Во время игры участники могут совещаться, обсуждать вопрос и даже сам ответ,  но есть одно маленькое НО: они совершенно не слышат друг друга:)

Сегодня у нас в гостях Митя Фомин!
Смотри, сможет ли Митя вместе с Антоном Шастуном, Дмитрием Позовым, Арсением Поповым и Сергеем Матвиенко ответить на вопросы правильно?

Наш сайт: https://improcom.ru/

Наши соц.сети:
VK - https://vk.com/improcom
TikTok - https://vm.tiktok.com/ZSJxyH7fr/

Митя Фомин:
VK - https://vk.com/mitya_fomin
Telegram - https://t.me/mitya_fomin

Участники:
Арсений Попов: https://t.me/arsdvatri 
Дмитрий Позов: https://t.me/pozov 
Сергей Матвиенко: https://t.me/yamamatvienko 
Антон Шастун: https://t.me/shastoonchannel

* По вопросам рекламы: improcom@didenok.com *

MB01M3KWI0LPC6X
MB01KUNBUZYUDCE
MB01FP9YCMMHBCX
MB01UO3HRNMSVP0",4453,1674561032,297124,68,https://vk.com/video_ext.php?oid=-203677279&id=456239747&hash=5f6e124d9fc8e4df&__ref=vk.api&api_hash=17411320978bdf2d42e2c598447f_GMZDANZRGM2TCOA,1,1,1,False,43.78
